COUNTRY,DATE,PIGT,NETD,SC,Within_SP,Total_Trade,EU_Distance,estimate_cc,estimate_ge,estimate_pv,estimate_rl,estimate_rq,estimate_va
Serbia,2019,100.528474,2901.0,5.3284960187886415e-06,0.00043941734181340484,51.74957,-0.7810188469744049,-0.4502253234386444,-0.01676136627793312,-0.07805154472589493,-0.1438518911600113,0.09726478904485703,-0.04682423919439316
Serbia,2020,100.0,2894.8,7.817715653562094e-05,0.0003129198370545595,49.183220000000006,-0.7665889270287582,-0.45147082209587097,-0.04292435944080353,-0.17075441777706146,-0.12300560623407364,0.08039635419845581,-0.12094949930906296
Serbia,2021,106.921282,2754.775,-0.0004610246968452847,0.0021958458272598015,62.83447,-0.7533528006083097,-0.4591400921344757,0.012354408390820026,-0.08521146327257156,-0.11550255864858627,0.035520173609256744,-0.12831661105155945
Serbia,2022,123.263664,2818.5,4.681409316225422e-05,0.0016397152374815914,83.78184,-0.7352019918078869,-0.456542432308197,0.06517598778009415,-0.17406946420669556,-0.1139557734131813,0.1370924413204193,-0.09824799746274948
Serbia,2023,130.0426817,2841.95,8.391333191559556e-05,0.002603452624724488,86.104,-0.7024018761692641,-0.44720426201820374,0.007634318899363279,-0.03910970687866211,-0.07450448721647263,0.137915700674057,-0.05500015988945961
Slovenia,2002,73.0804126,932.64,-0.00013068640044709587,0.0021535656830931494,25.8842,-0.3792159330529151,0.7739131450653076,0.7898370027542114,1.303833246231079,0.8830901980400085,0.8518630266189575,1.1304600238800049
Slovenia,2003,73.963358,929.25,0.00045523249651405944,0.001348535559353041,26.857680000000002,-0.36129514025766696,0.8985865116119385,0.8978752493858337,1.1864944696426392,0.8493995666503906,0.8817399144172668,1.1249613761901855
Slovenia,2004,76.842493,934.37,-0.0002823960813098076,0.00033286896553946153,30.89229,-0.35255298857491557,1.0157959461212158,0.9013553261756897,1.0816134214401245,0.9137380123138428,0.8446856141090393,1.1123886108398438
Slovenia,2005,79.7249213,929.84,0.0002010361219134477,0.0008333583219624372,35.02324,-0.34628325501528057,0.9021036624908447,0.8851573467254639,1.0928112268447876,0.8835415840148926,0.8831934332847595,1.0922904014587402
Slovenia,2006,81.5455931,944.46,0.0001211930450695204,0.0014084106377188037,40.85233,-0.3316455370579181,1.026472806930542,0.9546279311180115,1.0857290029525757,0.8998410701751709,0.7947901487350464,1.0696145296096802
Slovenia,2007,83.8330128,976.11,-0.00021086526790224295,0.0022025183511715186,48.09523,-0.298794084241893,1.009995460510254,0.888730525970459,1.098629355430603,0.9456234574317932,0.8001010417938232,1.0629708766937256
Slovenia,2008,87.0223689,1000.52,0.0005676138380442825,0.0011361171152431593,51.09787,-0.2649134206805839,0.9393974542617798,1.113810420036316,1.1493743658065796,1.0078496932983398,0.8471472859382629,1.017364740371704
Slovenia,2009,87.4949939,984.12,0.00014894616746014705,-0.0011757087177468352,41.01941,-0.2756693084328775,1.0515179634094238,1.1430385112762451,0.9369058012962341,1.0689043998718262,0.9137872457504272,1.0551234483718872
Slovenia,2010,89.071784,963.41,0.00023323805159517245,0.0007039490404271292,46.36367,-0.29883188258415583,0.9173913598060608,1.014785885810852,0.8665088415145874,1.00198233127594,0.7593556046485901,1.048638105392456
Slovenia,2011,90.599522,947.24,0.00019605400994328033,0.0015365255589423277,51.61734,-0.30766231723842674,0.9417194724082947,0.9769259691238403,0.9692096710205078,1.0452075004577637,0.6927963495254517,1.0569181442260742
Slovenia,2012,92.1367655,938.58,0.0001597229188248328,-0.0005162101049849126,51.620909999999995,-0.3275260479114519,0.8321589827537537,1.018315076828003,0.9351106882095337,1.0090670585632324,0.6254753470420837,0.9997780919075012
Slovenia,2013,92.2600384,928.02,-3.0434253443011915e-05,0.0006197541183458335,52.32067,-0.3332909169184346,0.7221978902816772,1.0009866952896118,0.8822516798973083,0.9945127964019775,0.6249603629112244,1.0018577575683594
Slovenia,2014,92.6417164,931.89,-0.00034214182592700486,0.0009989332437309192,54.59137,-0.32636415163736954,0.7215844392776489,0.9961883425712585,0.9657734036445618,0.9997119903564453,0.6577702760696411,0.956069827079773
Slovenia,2015,93.7073751,944.09,0.0004443564999690598,0.0008212006859580772,56.67008,-0.32820945106559807,0.7371317148208618,0.9367995858192444,0.9474920034408569,0.9457562565803528,0.6098809838294983,0.9868330359458923
Slovenia,2016,94.3313599,961.59,0.0005519737446170539,0.0011065570947762608,59.31488,-0.31906113454265383,0.7847574949264526,1.0871233940124512,0.979141891002655,1.0505995750427246,0.6278295516967773,1.0109034776687622
Slovenia,2017,95.4794838,989.53,-6.820766595533065e-05,0.0007455111447251641,67.64755,-0.3029763969817485,0.7768580317497253,1.1292372941970825,0.8663654923439026,0.9932793378829956,0.5646259784698486,1.006733775138855
Slovenia,2018,97.2537263,1020.88,-9.846997368720839e-06,0.0015178245951545614,73.92806,-0.28252416136614245,0.8359792232513428,1.0822386741638184,0.8942672610282898,1.0244784355163574,0.6422973275184631,0.9701653122901917
Slovenia,2019,99.3236045,1045.71,0.00023124599592096615,0.0018639515356128145,77.07165,-0.2711773952654296,0.8884196281433105,1.041784405708313,0.8015859723091125,1.08500075340271,0.9970223307609558,0.9773725271224976
Slovenia,2020,100.0,1038.44,0.0001011314311816718,-0.0007119729353018536,68.96249,-0.26989702235288315,0.7774029970169067,1.121173620223999,0.7014679312705994,1.039548635482788,0.91221022605896,0.9321397542953491
Slovenia,2021,105.6372434,1051.92,0.0006143607769110925,0.003971611569175196,84.31972999999999,-0.2561335026297096,0.6929996609687805,1.137307047843933,0.7555853724479675,1.0016801357269287,0.8221287131309509,0.9048615097999573
Slovenia,2022,119.9529939,1082.44,-3.883433776229943e-05,0.003576032706387411,105.97529,-0.2502435151329544,0.7672685384750366,1.068535566329956,0.7093350887298584,0.9709051847457886,0.6949440240859985,0.976333498954773
Slovenia,2023,126.2991077,1100.19,-0.000185490717478991,0.005264895577768704,102.38494,-0.20957877924241375,0.7766470909118652,1.0392940044403076,0.8186328411102295,1.0388078689575195,0.7314217686653137,1.079099416732788
